,business,cluster
9386,0Jg0XmblNFayUIKbhfqTFA,2
21460,0K5VJtFY2X0AhNQHWcRCAg,3
20937,0KBk4GlTHvLbPz_cqgCn4w,2
16801,0KXqqS0hCI62Zq9j13UIzg,0
5189,0KdNVtjUJ5_uUmImyHQdew,0
15309,0Kk0G-aEFlFvhnS-PyONWA,0
12375,0KnOYE4ztWhvdM2DtEQcWQ,1
708,0Kv9B55pI7yeR2TDPEceaQ,0
12830,0LRfVNc1rROAvnY4VUN3fA,0
21474,0L_JnBEWB1OH0KkafQ2OYQ,3
2601,0Lqe3CalCS7Kq1GfW15Gvw,4
13486,0M53h037GRqxPOcoei0NKw,0
3090,0MCMC24mYmRE4-YioFuo9w,4
19223,0NJnyjVJOJ0z5qlRtapasw,0
19163,0NVmh-TTQ6mce73Wh5Z2ig,2
7811,0Ndk-hD4xGMrrOLpEF65DQ,0
4533,0NgJBYoz9S3Tbll3uCFIUA,0
2720,0Ns1dW9jwuc2ive1p9H8cA,0
1606,0Nt7e38K810-xxGXQ4xY7A,0
19704,0OGQDalNodieLd3va3xxcA,0
12115,0OYgtJoHaKO3Fx1LrMb9ZA,2
5040,0OqLSTG8tsN48NbzfVhWBw,1
4954,0OupmnUHBqWc0wOJg76J1Q,2
8751,0P3zxQelxAOPacoKvkUrUw,4
20039,0P4x7C_49I9aduv9RKxCiw,2
290,0PKRnZz8U6xcAZM1R8KlOw,1
5746,0PYPpAnfAHMU0Z0yJeB-fQ,0
14382,0P_bh0lK8UsZV9DfWCpqNg,0
13254,0PcmZD5zrhQ47VaHvN1MfQ,5
7510,0PdnJKnXe9g8Yk7RX1AIcA,1
2157,0Q7eC_Bhut-8Rd-qiH7XEQ,0
21,0Q7svPlpg8YOy_mzsr6vww,0
4763,0Q9zwx6DUlB6htkliT5eNw,0
11563,0QRnNVqAWaJ1K_ijw2PBZw,0
8866,0QbFotQletMOEdNTj1DVQw,4
8526,0Qh2U01xVh_zOngq6FhT5w,3
11118,0QoandyMfUrldfNHqnnBtQ,0
10920,0RbMD6-aaC3XUTRbs0TmRQ,2
13147,0RqpYa1g7HKvicY77CSd-A,0
6728,0Ryb4HLXlZC3_2YweLigGg,2
5858,0SBOcFkIGjWstVd9e-IV0Q,4
66,0SFalTi9ctaTD8SG2-r_UA,0
642,0SdT9DBDXGtrgPg94HFRwA,4
22342,0SjW7Lo45MiN-6thiQwsDg,2
17039,0SrqHQHsFjnikQZc6cY4HQ,0
7546,0StS9dHTw6Tb4SiRkc2hvw,0
20589,0SxmMjN0AbEVJ_fl0v68jg,2
22015,0T3x6VeUSRUCGFQcmWFAMg,0
10767,0TAkTwW7Vci_3HKkxlosEA,2
15243,0TNSz_GbhaRKCy7qCfpd9A,0
11275,0TTvtXaZ88PFTgeb-lHArQ,2
21194,0TZxEeqz4VKpeFmazhmL9g,2
21587,0TlNyhbIT8AUXtTtimhrHw,2
4178,0Tq0p0xGqNsVK_tHzbZa9g,0
18366,0TwjNgLYVfUZ8Rq54QAK-w,5
17581,0U-zqeMoNoPdTvt7cyCZjQ,0
18699,0U4T_Iba4JxI6CnFj28r5g,5
140,0U9OMoo2fneAw-3q6QfgJQ,4
749,0UBKd3Tcc4HF7HQcrQsZRg,4
7175,0UXB4R18mlZ_JlMDrDk5ag,4
13242,0Ukf2hi7B6Moy_rXQBPcrA,5
18322,0UoQZ5Ozl6xjMzFEUCf9uw,0
17720,0V16ypAdxdpucve0pIc1cg,0
3393,0V5RTpaogWRgMfxMDzVMlA,0
7474,0VAOyhJ-M0JMpuMvTj2Bhg,0
6669,0W0sYQkKJFh_ldNAsty5eQ,5
20414,0W2c_KH9e7HP3pN20T7Q2g,0
761,0WPiOmaX2M7bFK3zG5SnKA,2
2559,0WRiIU01pJT0RuYn8zyC2g,2
19593,0WZ8wv0CY7Acv8rnRMz12g,5
18800,0WjZPDXXObbcaMC3fjWnKA,0
11318,0Wld-mL_W6qNzMeRwQi02A,4
16586,0X-L6JqL49vDXagWcW1Azw,2
7855,0X53sZooCEI3XsR526QPxw,3
4125,0X6tS8xgGOBtb6G-lBfTLQ,0
19211,0Xd8WgG19T9tiRv6tBlAPg,4
17456,0XlN4hm2h-AT7bFZohSzbQ,0
7250,0XpoP6FffEO3-z8jtbw7UQ,0
12018,0Y9IIy2hygTMYluAemJidg,0
17274,0YO_s6qOFKaaQcVvxCD1Vw,0
13230,0YVLI3LjxuXYgofIjiYmdw,2
965,0YZgo-WflswdIvxR9JRQ1w,2
14901,0Ybg-yi7r7wMZfi7apTIWg,5
1063,0ZCypZ75IMxnczWwn5NHgA,2
15867,0ZKshGTTtrqFAvMQGi_PYA,4
9550,0ZUZHfsNOnlKubXOMaae_A,1
5562,0ZcjIgakrOTW1piWv3f0xg,0
15136,0ZdTKW9GEDAaAOqmlMI7zg,3
13420,0ZvHBrVFkh2mVR-HCeatyg,2
3071,0_0yvAVg5XJ1kbIHfoC6Yg,0
13058,0_Fhas5HO8-F_Rg6lxC-AQ,2
156,0_HJFDo9_bTvlc5lFTxarg,0
5193,0_Qiz3y82RVhyz2o5S8BiA,0
15005,0_mxIVwoovZB0e_LwqF8hA,2
17486,0aAfG0XzpWEozgccU7yNLQ,0
5988,0aTZp3GTuLTHS4ikdiYXbw,0
8344,0aYudC0MnV5A-dlnZhW0yg,1
11914,0amA7zJklAKKWV-TDZcjAg,0
17324,0avid4I5VYHmu69I-8HeTw,0
7316,0b0eTv0EZbhF-4XBAF5iHA,0
10028,0b58EiZi27DLke4qjALBRw,4
19961,0b98YTfhRFLQGRA7GxfalA,2
8044,0bCCo4UyepxvhTgcuyW0bQ,0
4959,0bXoNjSM0ucbDmMVBDRDNg,0
235,0c64P0WzmMZwfdEBrBQr2g,0
12998,0cN0u1evVsskdP6Fe2D30A,0
20701,0cmKdZWHZSGf7RCYfJwcRw,3
5846,0cztksPrA2zDm38msPqCKw,0
12417,0d7ajBaOVh8jU6fe1WkY5w,5
18842,0d8oSVpRnNteFfoTMuAQTA,5
4542,0dIF4OMuWzq1ltvBVb-WeQ,2
6068,0dZy-zsvwvCz4J19TGxnWQ,1
6902,0dajkSgGBlPse4idBwtf4A,0
17105,0dbUjLl4ib33jiCX_X0rtQ,4
10085,0dcnOQCL9mlE4XNeG5ph4Q,1
17691,0djIySMHpBG6hqKx7RvfpA,2
10912,0duCIoyYeotWgmJiXTwdIA,0
13845,0dzvolvtw561smsKMJreOg,0
20294,0e9qjRZQv8hqibZvI4Qjrg,4
905,0eEAf7QRFIpuiR16DZ9vpQ,0
16960,0eJXnx49NTfjD7czpNX-AQ,4
11455,0eWbpbZB2arjKj7986S7NA,0
15831,0edbjm7hODxzTcBSgzG64A,0
16828,0f5DHqE-_wpiW5RjMObOKQ,2
1907,0f9snpL2I3rrJsBQltbnTw,1
6914,0fMqnX6XlKBVxkjkHSY0Ng,3
6382,0fWr9Ty_EGvimZ4h6Rw2yg,2
577,0fdDsG57gRJg0nIrpiAyZw,1
2557,0flJMMJ3GoQTyHB0COevEw,0
14666,0g4nnbwZayAFYkPPqHN4Wg,3
8827,0gM0S8gF4NFsT88da2ps1w,0
14629,0gN96wfxUnGVljiuSWfhWQ,0
4416,0gQpulXL4I2x_PB_TtFgjg,0
19301,0gTMRH49dWNC-amyyfbY7g,0
3394,0hAYkTXgcffDJx7EjbNyUg,1
3607,0hB4xvAoryMFgJbjp1GpPg,0
9592,0hGeel1suFVUrKXyNxYGOg,3
12942,0hGtX5H16-GiKGRDw0jhow,2
16970,0hYs-O_I2_xkpc9rHqwomw,0
14738,0hfi66KuHSWjk39tpRZr3w,2
18916,0hiU454gDpTEfu7HuSjO0g,0
12332,0iKy55IwvvzVuUUAfJU3VQ,0
20721,0iUasz2gvL90cH-AHPCKPA,2
4473,0icKWN1_rpNAC4dVefBLhw,2
21183,0ilYusWkJPzD-aYGYtIsMg,2
19495,0ismJu17MuIzEWpehtZjSw,2
12761,0j3T4FleVmnW49xQWNgNOQ,0
22359,0jZhyxtHNuIaMzM1k5dDRw,4
8754,0jlyrJD6QAw3mtDuqSw5Jw,2
20243,0juZIev8gu_lD_tzN8n_VQ,0
4166,0k0DTAL-taTO_WGs33ZWow,0
4236,0kDp5M9hYQFXFUNdhkp_Yg,5
13370,0kILNQz-xal_jdfu6I6l-g,2
18892,0kSc4BkDH2ChfagoMxY7Nw,0
5654,0l7P1f0hbRW3popf5m_VQg,0
2600,0lCNpuRFZNwMKxbhN3dBWQ,0
18422,0lKZdnTGb_XLgp-zUlTflw,2
22171,0lSP4GNFVyB2IK3vAIHXiA,3
21842,0le6rVnjM761I6oHPStjYA,1
8645,0lgGW93HYeVqrTTx9d3gUA,2
10743,0lpHYqjWvNZ1Z66Re3KNoQ,2
15372,0lzKs0iDClP8lWhKW9AUsQ,0
19666,0m7KqeKwC-pXqmkkCxwEWQ,0
22158,0m9yum2bqMCQtxbHuQbQFw,2
221,0mGY5QgV8rzT1NfuVNQntw,1
4253,0mGYt4uUwnGbjOOegEmERQ,0
13451,0mNe0OMsyam4iFvNZDwYYQ,0
12511,0mOVaBaEvYHVga-C6ylX1w,0
16265,0mWeENbi_K6quJScN79VAQ,2
2887,0msIzG582ndYdyqabmYwgQ,2
13017,0ngXlTc_ldjJOGPR8gCtYQ,0
19248,0noa_Va3c6D-YWqmPkTIDg,5
12637,0npy-rqRdFcm5olg3YhC9w,2
1939,0o1p90UhGvK_MCd-DpUfwA,0
16764,0o4ST5RwrL4ExsT51cdGRg,0
15816,0o7fboYGVS8OgrJYFEZp_A,0
12962,0oL34e2Bfz414dGB8KRMIw,3
15230,0oOZXIRBem6ZK-k-VsTKJw,2
15459,0oXuts9ew-_LN0F5c9M1YA,2
11800,0otgOJa7YATR6zwnkveapQ,5
21662,0pCCuPrnSJvVW3cKQtV1Mw,2
1886,0pc5EsS4Z-_StEb8gf73RQ,0
20181,0q-7uilLyChvgpZEKf4Pyw,0
14743,0qH3zkBcVe2hdJr9CMzNFQ,4
10781,0qS3RAnfwfswJeVZbw7vtw,2
20611,0qaeaorVGLsl-q58XokJIg,3
21136,0qp_TyeFMVWDetrxv1j8Sg,0
6679,0r9TOF29FYVYSe2Xwp-C0g,0
13762,0rA6v-w_bt8jrzHcxDGiKg,2
14899,0rI4GbMFM0cnSMKCLFdR4A,0
6746,0rpomCV5oed91SGMMsXslA,0
18934,0rtvEt_w1j-04-TC54mPYA,2
10528,0s3Cx4GjwLyjZid3vME0UA,3
2300,0s4aP2sVse9lZSXqV4YgUQ,2
8630,0sE1JzmjVSh4a0YXIph0uQ,0
3413,0sJV9quURMpQgsJJmfB2-w,0
545,0sL2b2UGMFT5nuUp_rllhg,3
7589,0sNZ6cDzuXUf_gLgwwHo7w,0
1318,0sfVpS0ep09ZTchrKWB3Rg,1
7632,0sjl6dsxAo9KwX_MD4TUsQ,0
15274,0stN06Y3cctywtZz-TCilQ,5
12392,0svkudfKw_g-D_k4OIlo_A,0
19230,0tCTb54A7FMY9u2b_TFVCA,3
19210,0tDttCbrs8vs8mgAzjPodg,5
17162,0tpYSq8WBxF2jltBZb8hKQ,0
21238,0trONnT5XH95V5fFWiJH5Q,2
5125,0u0CpqWJ9mwg2E9lQ2t85A,0
5693,0uUEUQoeaHQbDH1m0qT8UA,5
7296,0up7Sw9i5p_Ji7nmJuI-JA,4
6737,0upa5-LK2t3vGA5fpxI3Cg,2
10029,0vHpaaWN2Q_48sF3ukffiw,0
12267,0vmPvOz853tTvNVDYKIQ0w,3
14888,0w5mY1_l6sAo4mDAFrnFhg,2
18137,0w69ka6Wl3-fN3COjjpPlw,5
6847,0wXG3wY5meZNhZ7CP-aPAQ,5
7370,0waCwCgGtzcgsWvjm-FJcg,2
11309,0wljsy6_0HIni0pooc5ozw,2
16239,0wuFg7brxezCKrd8rIs5zg,5
17974,0wu_75_1HQtIog3p2Qz_pQ,2
17387,0x76xiDurjhBEBv4P_WPbw,4
5307,0xCB9zOOLk9fVRx0UOP0Lg,5
8079,0xGbNTyGUPXsbmmJRLU7Qw,1
8944,0xYtQlmXNaOmLGgZDaE0hQ,4
22287,0xjUhQr3midCSFCScXkWWA,2
6340,0xxuRnnJl6VzUyB-y0p8Pg,1
21579,0yJymQRhsBNS9Qc5V5n0sQ,0
15436,0yKAqT-c8TlKJss97_xwjw,0
961,0yl8_iGgj2wNCT43-7WPZA,2
8444,0ynqOsAyiBYICzVKdoFNiA,2
8261,0z8WPo6Mb4WpO6ycf22Dlw,0
6550,0zGkKhD-neVI2lKAYI2gpw,2
14850,0zbT1a6awC32dfMFJ5zyxg,0
17553,0zvksdKNdqFCIfyvbxIs6g,2
22367,1-0Jhx0QpzPk9cGcMYRUDA,2
10863,1-O7XlzDZsXx2ImFjDLS1A,0
29,1-UieVZg_JBMq92xhF633A,0
20166,1-WToB8DgyCljgukdaxUsw,2
5027,1-Z5W5vFp0YINyQZHFKi0g,4
5336,10Agu63Bye6cAudp3WNt9w,2
13233,10bSYoZkfknHzTM-tu50_w,0
19846,10dR2YozAl0Tiwt0FnBMng,2
1550,10tH_B9i_Qrv32qEanoVXQ,0
569,10yjHpoTwJV-KIyhRzEV_A,0
7658,115VPW0nHfAVJL2Mx2257Q,0
1513,11BPmbu9XdnJblRHH2bz1Q,0
2701,11De4cg4X7mGbXceNKPpzQ,2
10667,11Verfq3_TEQmItG6GehYA,0
6896,11W5Nm8cDNPgJjWaxsrU0A,0
777,11mkrO66HJ6q5PaqR-rv7Q,0
16761,11q9wyPwL244rojy5GUVow,4
8960,12dGG5qGLZ4QH6rjX91PBg,2
17686,12in6DGZIwm6kytjmBRafQ,2
6641,12qUwBthLfXBr4lAr9pM1w,4
5218,13jWXKjT41y4yPsTf2eQGA,0
12848,13ywoakviEb9hfvMmjvSpg,2
9346,14-moXOoFIwy6DRFt-wiSA,0
10699,1490M-kTpkPHw_wXWGZeFQ,0
9041,149WHPfHpytlGb41ABvX4g,0
10681,14FSUudqnIjRVyKVsOQn4g,1
22206,14GQ0s1C4CQSgLCUSRa5EA,2
18726,14MH37djxLn4fpXz0-K_Dw,0
2192,14f3cpjhSmnL3WY5R6K0og,0
15754,153fg5gx8p6kdHiuzKc_MQ,5
16578,15DuMw3_D-qiyX3OS3gSxg,2
12866,15LHBp25TlFaj-MVcBQPbA,0
22093,15Lxm9GcIlOtL5HJCTpY_A,0
16988,15NX5oCQql7960hlK2Yb_w,2
846,15Uf6zg9Xf_ER3tSP4ToUQ,2
2673,15yuvZep94jiRb9EBYsslw,4
5544,16Bmnqh49nt4hc8jKCaAQA,0
9789,16CjHbs2yt-vqGqCpeNWpw,0
15020,16JY9D4yZmA5dcfkm3kpLA,4
1643,16MZTNZBTjl6tgEbRQNMXw,0
1058,16Qtsi4rrMeWy0SqYUjAcQ,4
6149,16kvujXfjCAmQJJQ8NrWZw,1
16953,16nZNpFNMx_8Jvec-Ncm4A,0
15401,16sh2tqJATAV23c6XTgXdQ,2
10157,17CPG4zs8lj-K9mswujfNg,0
8215,17O_DYNnzzZQK6tnFToeqA,4
2308,17iXLtgCfgliyMpzAlib5w,0
15904,17lU7tX9Gu9R0F_HNUjiKA,2
11116,180iG4-reNJmLO0pZshJmw,3
15517,1818k1WqbCyHbCI2-CJ1cg,2
5163,18E7nWYOGITNCKnOhtdxbA,1
4611,18LWZjhSH1i7ysId_QBK3g,0
2660,18OEDQVMNZOdeXrljwSF2g,1
3641,18PnSuDSmbTMqH7M6RSk_A,2
20785,19CZOwCGebXXuGpxFDNbGw,0
13299,19CgOlwMkOkn5AChEbSVOQ,3
18229,19UpMEOzsuCYGD-zUMWwLg,0
11849,19bjrFHV6ZqCLJZVtMGt5g,4
418,19kjm_tA1t07rB_450NVrw,0
18443,1A-l6RKfgGv4IUETEDQfpA,2
4683,1Ae5tv9INW1hcrT9GpZ0xQ,3
6740,1Aj548eb5DPb9fIF2HW32Q,2
3416,1AkAnX9xM6kSb1VplpSisw,3
4111,1ApLs5X-xSxdgbhPtRJHYg,3
11062,1B0_TSU8wmEV44pm6sPhZg,3
11875,1BcrDDVYpXJOm4vzoVMGpA,0
19968,1C-aQw6mMOZB9cCWaL4wKQ,0
2446,1C9Ft2Z2onDCRmusDWvtxQ,0
2352,1CZZitaeVh33d0ulsgaosQ,2
2760,1CfwauKVEqyMIo8p0bf8CQ,0
5483,1Cn3-IpZafcpHBefzY7_lw,2
18301,1D3xV6zGZZY-k9f71aJLwg,0
9014,1D7R6zkkmybxBsjxA2YTmw,0
15833,1DKhElwsWDq2ip-DvEw7gQ,2
4942,1DRhATclZD3luRrQGy-_UA,0
1880,1DW9gvLXx4MNGenVqwBejA,4
1815,1D_x_9LS6JMjTdSD9Abvhg,5
1342,1DpK_lmMeRou6x-afL8Gig,4
7943,1EBrCfGD2Dv9QpVphsXAqw,2
6241,1EFhpRkC_A8gZbwgn8Di5A,0
14784,1EKSpRcFtDRGUlu_Q44DfA,3
18876,1EMm1rB6QwCY8QlUXxmnnw,0
20345,1ER32cakOOwjxMfAMMNkNg,5
12608,1EYdBMs_Y3wc3OvssPEzeg,4
8890,1EcHgEyQRLeSbSBgORk4SA,2
8597,1Eq16r_MSnvPsnIykBdy9w,2
13492,1EsHcIlPzAa6GR2Ws2FMvg,2
7011,1F43Qmv3RPv3JWVXxzyntg,0
20726,1FCF5IMF5GgpdGC9Ldd3hA,3
4520,1FP1IdF2sFWJ5WMR8iG3pw,4
8587,1FgmZR_TmtUGp1TsJnvmag,2
21393,1Fkx1hOMKdReYMEVtHfn1Q,1
1825,1Fv2ep3E7JYvJKqn17lxdQ,2
12749,1FzqXVylyl-LWlx-JR7n5Q,2
20892,1G7oMiwrXiAIIUK04Z-K6Q,2
11292,1GL9AxNLIr3V0SPBD3SMzg,0
11765,1G_LEE8bIPf8QR_tEEPYiw,0
16841,1GlSFLikC5VHE3tpZAxpHg,4
8691,1H-lFU2vNsujqkplCShyhQ,1
15173,1HSNehrtbOSlOWMsfHylFw,2
421,1HnOwaj9Hlk5R1h2grIrvQ,0
16292,1HoLIpmz-CtgX1OlTQ-A4g,0
6140,1Hsa7s09vKU8E6sDGOnhMg,5
7785,1I13l2rotQLbc4xYlUwc-A,0
16777,1I2iOa-AavGyIs8Ngr8nPw,4
8149,1I3MTKo2u6lB2jBMP71UQg,3
10763,1I531xUsTCqVB3WI7dEW5A,2
16117,1IAZrHB3j5Svf_WsU3bQsQ,2
4381,1IHu0wSbU8SnkhS_I--Ehg,2
11787,1IQqU045MGb6ROH-9_nzmg,1
22379,1IVCcFgoDrL7YTBqBQLXFQ,0
4485,1Iwdx58x1hv2TTeUU4cSWg,2
1374,1J0s7KaGZ2Mohhd0Tnnl2Q,0
3337,1J49YU1e_67tMQQeXMds7g,0
19628,1JIn7EiR2CusuG_aBCXbhQ,4
19672,1JL4vX8-FA7dPfqZ-cdpcw,2
1476,1JM-wvEyl96X1hqUIjxTIw,4
16700,1JNEiKSh5B1w-UMOJyG96w,2
4865,1JYqRmPggFFdhPBZdFEPQg,0
21591,1JZdtKTT9LIv2WWk6e7R-A,0
7418,1Jh73fcs6AfaGyLjxScl7g,0
10194,1KDU49wRIdTuQEIQTTtYJg,0
2892,1KE6TCtbDnWxXh3mLWrjBQ,0
14998,1KNj8OME-iVO7gv4OQM7NA,2
13246,1L3Xi_kSvWTqo-OR6fcoVQ,0
14816,1L7sBIYQZwrpNCyCgHSddw,0
8836,1LEKtymCmSMHWGkbZ0sJaA,1
17852,1LIsav2g98DhgYy5N5EM-A,2
6928,1LPB7eqyhpyOUE9L1hj0bw,5
13137,1Lg6HcbD663xSzcVhvJUJA,1
14581,1LmF4hWtGhk_S5iiQHWiVQ,0
16589,1LyIcSAoRken2GIeAZ_0tQ,4
8027,1MIv9SKawzSitfJ0DayH6Q,2
3532,1MOiqaB3LU1-kLMFSE-Stg,5
5196,1MPn3-elhdwmOxvUy45FYA,1
6940,1MQDQU1e9iuvcYxuo35guA,0
6789,1MQNLGIY74n8qZZU0qoBgQ,0
20074,1Mbp0OcnPh6I9HUUb1m64A,0
5734,1Mqg2OC559LdceVJhAM2xg,0
1775,1NWwnHGU-izoRXWneCHOCw,4
15218,1Ng64T2YEJZbkf55IclXfA,1
20304,1NpVlW3O_vWQQy6cxLFhtA,2
12471,1OAl1zzq9yluRwWwi0_2kQ,2
1799,1OG7BC2gRND_p17_sm0Ojg,0
341,1OJSnAB71LvH_b2J0avnbQ,4
6596,1P-jlD4rGgWiUwMqMGkwwQ,1
324,1P0gza0EoFe-mQ026yyqWw,0
1794,1P94SZ-BBBlmiN2Z20NCLw,2
14354,1PBopdnXwh5ytER3VH1pjg,2
19584,1PFi_Ckcs00o61LQ3w-NQw,4
160,1Pv5PaojXK7OwHAqiZ1i3g,4
3991,1QAOeT3_LRe15V_DGSxocw,2
11490,1QFM4qeamPPFlwpg0S624g,2
213,1QTYCOXte0q9yn3qm8BExw,2
18532,1QasX9aZjmvRBxVB47K6vw,2
2395,1Qepg9smEJmyGGe22NrXSQ,0
19779,1QjTweHOEWS4a4QdDGarFg,0
12414,1QklH6fJo42m8dIpxDSgDg,0
1139,1QuvKZm7Is6c95kzq6fXLA,2
20341,1QyTQxsQGri85sjM_SjnYg,4
8484,1R08lGOQWOa82O1rykX8tA,3
16210,1RKeNXkpEq_P9VNUoLKghQ,1
19710,1RSRS4S37TrNbAb9DLu6tg,0
6907,1RV0zeEHtf_B1e-2sXm6OQ,5
14369,1RWVhlvj9ji3Zg4VhKhOIQ,4
20217,1Ri_vfcY09bg_x3iRzdHdw,2
8714,1Rxj_8lUD0MtHnPRmqMnSw,4
4746,1RzD3LqKK3doNry9qHPDbw,3
5731,1S8sHqBXoCVjmR9CsaC7rw,2
18581,1SDf5KP4ef-sq0iKxQJmoQ,0
15027,1SUQp5yULdgSfP3KakFeBw,4
13973,1S_Veq-96Rn-wABdRkhNgA,2
4201,1SfY8cgb3Ifrw0KO5kRS4w,0
9367,1SkxPECzANd_0CwjxX3IDw,4
73,1Sq21W65_nFPQWq8QZimvg,0
10212,1T2yfWqFgZtHrTm4VqSmag,0
9296,1TOXLqa3ftZB-nH_e3RN8Q,4
7145,1U-ZcwCUBBtulI3UfVzBwg,2
21944,1U7sO0sUAynouMzyS1w_fQ,5
15208,1UNK_HwvRRAjZvwCSYeOQQ,0
3616,1UOHEOaHcvuPSRnF_X95lg,0
3755,1UUKarciJRYWGZ_G2GoCPg,0
6290,1UjYefhiJcJyMpoXgXJvKw,2
18895,1Ux04xwMxE5j7YdlcUWrIw,2
4021,1V013ZOBrPdfmszLuVdiiQ,2
19424,1VQeTfSL20fC_VAjdCq6_g,0
3066,1VVujesB-UmR_84B5CBiOA,2
14427,1VtAYFJfKd5_R2kKPEsN_A,0
3233,1WOnR3k4LQmY_vWiV7GgJA,3
21684,1WPql5zIQSIwcGtUFGkI4A,0
10569,1WkdHLRKblYC6aJCw3qyjQ,0
8343,1XR3rNrniu9gzWvPrVPlrw,2
10504,1XSUbUr-Try69VhdrZZAzA,0
4791,1XcgUZ42jACCo07QXvqgxQ,2
4141,1Xm3gdaHTUx0Lw2P5ihpMQ,1
15995,1Y7-oFqlzyrT22AVod8iaQ,1
4541,1YFG_TcX0x5XmzlVyR8mnA,2
9574,1YTwSd08iJCRCVARRo0UkA,2
6580,1YZFLtkLxJ8YsjcQNUDF9A,0
15996,1Ykb9EznF6SRwvl36uVTKA,4
2783,1Z29KSPNAMJ-zCIjAM3OuA,4
883,1Z5bRxG8NLVTKT6cT23K4Q,5
16149,1Z8w0L-eNa48fb8sPzLSpQ,2
889,1ZHNPrBLRL0Ekqn1XmeuOw,0
417,1ZKxZ8YUWsc52T6aCZdUrQ,0
8746,1ZRVWvPCnrTnJrM_CZYsyw,2
17851,1Zc6hm07TDunFXa2dw3RyA,0
980,1ZuciO60WTJR9q9aBJZuHQ,0
20146,1_0BrjZECT2jQjO62QHj2A,1
11682,1_XY1CI8kpaYTlmMrMi6Dg,2
2318,1_mbFFBIqEFgsA1bU9iYtA,0
9385,1_zGa7v1TL8ycC-hqW_j2g,0
7365,1aMnglINXvqRP-phEzmIIw,0
4528,1arZX-he_Wm3hZ9vEZBuQQ,0
12587,1ayAZJSyOTWAopkxrl7hVg,0
22298,1bF2jmjUotAIHRQ9Trl-og,4
21988,1bSba0Q9YRSlZY0QUoAYoQ,2
4750,1bWaidlXGS2XU1V7z6iwjw,0
7326,1cHfiLLb3iinR0z0nnAy0w,0
3677,1cXPdHacfF6f7LOUnKlklg,2
18887,1cZNyKcqG3ugSe1eBT1GXQ,0
3968,1cZkr2kGfvtMkIfN1AYeIQ,3
12178,1ccrVcxg5OgG0Qn7aPqdAg,2
1972,1cvRV191sFCtCYV-PncXIw,4
5229,1cxVY9bXpH3qQuNoQ5Q1jw,0
13111,1d4lbe6GpRzOAXm-S_2wxg,2
507,1diwr6ycCvtBXR5vmnmNGg,2
14302,1djKTuGbhGSQHrsj-2b1qQ,2
5026,1dmE_-pUIBzJk43D-g6dZg,0
4067,1ePuYAUyCPbNiMmMO9au8A,1
11641,1egvncUpOOXvABNR5xGyIg,0
16090,1ehc2z6qwgja0YJn5dPTlQ,0
7140,1erGLzWpE1LVnYit-VnUmw,0
3992,1f3SI_SCOvjtMZEi9IwUXQ,3
3808,1f_MbtCoOAOHnLIoftaGJg,3
13562,1ftdAPQB5q9E6JJARjdu1A,0
10199,1fzO0rep-8l8vSBw9qqo3A,2
20417,1g44kG9bk92MaO17QIWIig,2
6169,1gQH5-B0KTjChUUK2wceVA,0
17501,1h4NGiO38FJMCeARWpEK2g,3
18490,1hJEqPHe65oJmO6scIKvKA,2
7866,1hPMHJ95WrjNyioJ3DKV_g,0
14460,1hUfTV-oQUVZnsfFMEbsYA,0
1001,1hW2sBSF3hgwvMNUgw7_8w,2
9705,1hbhmF7tN85TErIMPajtoA,1
5474,1i08zi0GG0woyQFFBl58vA,0
10884,1i3NYeo1IumWPpB0W15_0w,1
16772,1i6PGzkPxaavtWfU2qM6wQ,2
19967,1iEUelLgdnUXUCgRUJmmeQ,0
20792,1iTjOqlcTiHMxq1XQNhChA,2
7016,1i_aocGorMNDle-bd-3amw,0
20823,1igeGwyeqd_hmSSsZUIN6Q,4
4143,1io7zFVfgJVXvSwU8LNzng,1
597,1ioRR098_6IHiGiVmUcnbQ,0
6425,1jOmQYNVJMk3Wa3FfUZusA,0
9583,1jPI5xle-SJP8v5qAxRZRw,2
9564,1jSy2jbwmSZBxrSzqycbfQ,2
12257,1jyCIwUY_0jhhQdGP6y-Mw,5
1368,1k5e_3cnblV-UAtRCYGXaw,2
9403,1kBzlu-sFabunenL1DVUbw,2
13668,1l6UDfzSNlmNW-F800x7PQ,4
8009,1lFkdiYKxTyV4nQ4fL7phA,0
3820,1lHeayZrObjz3JBcZ3IRGA,3
7613,1lRlXn8QOFI70ORPYB2OVw,2
2686,1lXvDlQorkn2pk4tsh_kcQ,0
5599,1m3r_ABHzUvm0H9vQiVkLg,1
3096,1mLBQ3aNbVTRtCjJDjRSZw,4
2269,1mY8WenTV8_iVcXZbT1Vbg,0
4866,1mgAhLHRWJjJkJ2GbwrWUA,2
13855,1mlU_LDMR2R7d6PSz5NuRg,5
1385,1mo7cvcD21HeiuD-f5UX5A,0
19406,1n7ugFX9p76DQ86--OjPfw,3
4804,1nOYl5qKCPw1aDp8ugSP7Q,0
3404,1nRUTgkoQgLNsIG3iSvNgA,5
17689,1njRnZ760yjUOxn1iNeUrw,3
13827,1njxkcbgzfDbH2qOtSF3Nw,4
4014,1o0s8X_RBMr4dMlMaiXCZw,2
20365,1oBrv_3wWS7ZRyRlT6B1kg,2
9980,1oISDMSPzT99JX58KmgSQw,0
17927,1oLsJHCeOti1kmzhJX30bw,0
15819,1oONbkQVH72AmAUtt9MD-Q,0
