,business,cluster
9379,0Jg0XmblNFayUIKbhfqTFA,5
21377,0K5VJtFY2X0AhNQHWcRCAg,1
22219,0KBk4GlTHvLbPz_cqgCn4w,5
16407,0KXqqS0hCI62Zq9j13UIzg,1
6431,0KdNVtjUJ5_uUmImyHQdew,0
14338,0Kk0G-aEFlFvhnS-PyONWA,3
13162,0KnOYE4ztWhvdM2DtEQcWQ,0
2030,0Kv9B55pI7yeR2TDPEceaQ,0
12251,0LRfVNc1rROAvnY4VUN3fA,4
21325,0L_JnBEWB1OH0KkafQ2OYQ,2
4275,0Lqe3CalCS7Kq1GfW15Gvw,4
13930,0M53h037GRqxPOcoei0NKw,0
4226,0MCMC24mYmRE4-YioFuo9w,0
18054,0NJnyjVJOJ0z5qlRtapasw,1
18068,0NVmh-TTQ6mce73Wh5Z2ig,5
7402,0Ndk-hD4xGMrrOLpEF65DQ,3
5864,0NgJBYoz9S3Tbll3uCFIUA,1
2643,0Ns1dW9jwuc2ive1p9H8cA,1
1256,0Nt7e38K810-xxGXQ4xY7A,1
19712,0OGQDalNodieLd3va3xxcA,0
11449,0OYgtJoHaKO3Fx1LrMb9ZA,3
6303,0OqLSTG8tsN48NbzfVhWBw,0
5494,0OupmnUHBqWc0wOJg76J1Q,3
8029,0P3zxQelxAOPacoKvkUrUw,4
17962,0P4x7C_49I9aduv9RKxCiw,5
1520,0PKRnZz8U6xcAZM1R8KlOw,0
6287,0PYPpAnfAHMU0Z0yJeB-fQ,0
15501,0P_bh0lK8UsZV9DfWCpqNg,0
11622,0PcmZD5zrhQ47VaHvN1MfQ,1
8648,0PdnJKnXe9g8Yk7RX1AIcA,0
462,0Q7eC_Bhut-8Rd-qiH7XEQ,0
1567,0Q7svPlpg8YOy_mzsr6vww,0
4802,0Q9zwx6DUlB6htkliT5eNw,3
11518,0QRnNVqAWaJ1K_ijw2PBZw,1
7757,0QbFotQletMOEdNTj1DVQw,4
8452,0Qh2U01xVh_zOngq6FhT5w,0
9489,0QoandyMfUrldfNHqnnBtQ,0
9169,0RbMD6-aaC3XUTRbs0TmRQ,5
13165,0RqpYa1g7HKvicY77CSd-A,0
6734,0Ryb4HLXlZC3_2YweLigGg,3
6040,0SBOcFkIGjWstVd9e-IV0Q,4
1887,0SFalTi9ctaTD8SG2-r_UA,0
1094,0SdT9DBDXGtrgPg94HFRwA,4
20950,0SjW7Lo45MiN-6thiQwsDg,5
16329,0SrqHQHsFjnikQZc6cY4HQ,1
7815,0StS9dHTw6Tb4SiRkc2hvw,3
20216,0SxmMjN0AbEVJ_fl0v68jg,3
22000,0T3x6VeUSRUCGFQcmWFAMg,3
9317,0TAkTwW7Vci_3HKkxlosEA,3
15098,0TNSz_GbhaRKCy7qCfpd9A,1
11231,0TTvtXaZ88PFTgeb-lHArQ,5
22233,0TZxEeqz4VKpeFmazhmL9g,5
22255,0TlNyhbIT8AUXtTtimhrHw,5
3660,0Tq0p0xGqNsVK_tHzbZa9g,0
19948,0TwjNgLYVfUZ8Rq54QAK-w,1
17460,0U-zqeMoNoPdTvt7cyCZjQ,0
19817,0U4T_Iba4JxI6CnFj28r5g,0
951,0U9OMoo2fneAw-3q6QfgJQ,4
1145,0UBKd3Tcc4HF7HQcrQsZRg,0
8463,0UXB4R18mlZ_JlMDrDk5ag,1
11453,0Ukf2hi7B6Moy_rXQBPcrA,3
18753,0UoQZ5Ozl6xjMzFEUCf9uw,0
16544,0V16ypAdxdpucve0pIc1cg,0
4404,0V5RTpaogWRgMfxMDzVMlA,0
7790,0VAOyhJ-M0JMpuMvTj2Bhg,1
5675,0W0sYQkKJFh_ldNAsty5eQ,1
20967,0W2c_KH9e7HP3pN20T7Q2g,4
1196,0WPiOmaX2M7bFK3zG5SnKA,1
4112,0WRiIU01pJT0RuYn8zyC2g,5
18284,0WZ8wv0CY7Acv8rnRMz12g,1
19959,0WjZPDXXObbcaMC3fjWnKA,0
12348,0Wld-mL_W6qNzMeRwQi02A,4
16304,0X-L6JqL49vDXagWcW1Azw,3
6961,0X53sZooCEI3XsR526QPxw,0
2750,0X6tS8xgGOBtb6G-lBfTLQ,1
19323,0Xd8WgG19T9tiRv6tBlAPg,4
15999,0XlN4hm2h-AT7bFZohSzbQ,3
7192,0XpoP6FffEO3-z8jtbw7UQ,3
12549,0Y9IIy2hygTMYluAemJidg,1
16730,0YO_s6qOFKaaQcVvxCD1Vw,3
13280,0YVLI3LjxuXYgofIjiYmdw,3
1663,0YZgo-WflswdIvxR9JRQ1w,3
15262,0Ybg-yi7r7wMZfi7apTIWg,1
1181,0ZCypZ75IMxnczWwn5NHgA,5
17540,0ZKshGTTtrqFAvMQGi_PYA,4
10219,0ZUZHfsNOnlKubXOMaae_A,0
6498,0ZcjIgakrOTW1piWv3f0xg,0
13889,0ZdTKW9GEDAaAOqmlMI7zg,0
14205,0ZvHBrVFkh2mVR-HCeatyg,3
3193,0_0yvAVg5XJ1kbIHfoC6Yg,0
11367,0_Fhas5HO8-F_Rg6lxC-AQ,5
707,0_HJFDo9_bTvlc5lFTxarg,0
6032,0_Qiz3y82RVhyz2o5S8BiA,3
13335,0_mxIVwoovZB0e_LwqF8hA,5
17657,0aAfG0XzpWEozgccU7yNLQ,0
6036,0aTZp3GTuLTHS4ikdiYXbw,0
8775,0aYudC0MnV5A-dlnZhW0yg,3
11441,0amA7zJklAKKWV-TDZcjAg,3
15667,0avid4I5VYHmu69I-8HeTw,3
8295,0b0eTv0EZbhF-4XBAF5iHA,0
10771,0b58EiZi27DLke4qjALBRw,3
18666,0b98YTfhRFLQGRA7GxfalA,3
8248,0bCCo4UyepxvhTgcuyW0bQ,0
5729,0bXoNjSM0ucbDmMVBDRDNg,3
1919,0c64P0WzmMZwfdEBrBQr2g,0
11251,0cN0u1evVsskdP6Fe2D30A,3
21106,0cmKdZWHZSGf7RCYfJwcRw,2
6650,0cztksPrA2zDm38msPqCKw,0
12231,0d7ajBaOVh8jU6fe1WkY5w,1
18103,0d8oSVpRnNteFfoTMuAQTA,1
4561,0dIF4OMuWzq1ltvBVb-WeQ,5
5307,0dZy-zsvwvCz4J19TGxnWQ,3
7232,0dajkSgGBlPse4idBwtf4A,0
16716,0dbUjLl4ib33jiCX_X0rtQ,1
11160,0dcnOQCL9mlE4XNeG5ph4Q,3
16952,0djIySMHpBG6hqKx7RvfpA,5
9219,0duCIoyYeotWgmJiXTwdIA,3
14987,0dzvolvtw561smsKMJreOg,1
21515,0e9qjRZQv8hqibZvI4Qjrg,0
265,0eEAf7QRFIpuiR16DZ9vpQ,1
17193,0eJXnx49NTfjD7czpNX-AQ,0
11678,0eWbpbZB2arjKj7986S7NA,1
16352,0edbjm7hODxzTcBSgzG64A,1
16594,0f5DHqE-_wpiW5RjMObOKQ,3
901,0f9snpL2I3rrJsBQltbnTw,3
7484,0fMqnX6XlKBVxkjkHSY0Ng,1
5654,0fWr9Ty_EGvimZ4h6Rw2yg,3
1276,0fdDsG57gRJg0nIrpiAyZw,3
3669,0flJMMJ3GoQTyHB0COevEw,1
13403,0g4nnbwZayAFYkPPqHN4Wg,1
8159,0gM0S8gF4NFsT88da2ps1w,3
15469,0gN96wfxUnGVljiuSWfhWQ,0
2954,0gQpulXL4I2x_PB_TtFgjg,0
20073,0gTMRH49dWNC-amyyfbY7g,0
3397,0hAYkTXgcffDJx7EjbNyUg,0
4476,0hB4xvAoryMFgJbjp1GpPg,0
9492,0hGeel1suFVUrKXyNxYGOg,0
11854,0hGtX5H16-GiKGRDw0jhow,5
16542,0hYs-O_I2_xkpc9rHqwomw,0
13701,0hfi66KuHSWjk39tpRZr3w,5
19587,0hiU454gDpTEfu7HuSjO0g,0
12104,0iKy55IwvvzVuUUAfJU3VQ,0
21080,0iUasz2gvL90cH-AHPCKPA,3
3140,0icKWN1_rpNAC4dVefBLhw,5
20325,0ilYusWkJPzD-aYGYtIsMg,5
18063,0ismJu17MuIzEWpehtZjSw,5
13187,0j3T4FleVmnW49xQWNgNOQ,0
21490,0jZhyxtHNuIaMzM1k5dDRw,0
6894,0jlyrJD6QAw3mtDuqSw5Jw,3
21022,0juZIev8gu_lD_tzN8n_VQ,3
2700,0k0DTAL-taTO_WGs33ZWow,1
3622,0kDp5M9hYQFXFUNdhkp_Yg,1
14616,0kILNQz-xal_jdfu6I6l-g,5
19007,0kSc4BkDH2ChfagoMxY7Nw,0
5667,0l7P1f0hbRW3popf5m_VQg,1
3244,0lCNpuRFZNwMKxbhN3dBWQ,0
19152,0lKZdnTGb_XLgp-zUlTflw,3
21693,0lSP4GNFVyB2IK3vAIHXiA,2
22216,0le6rVnjM761I6oHPStjYA,0
6853,0lgGW93HYeVqrTTx9d3gUA,5
9205,0lpHYqjWvNZ1Z66Re3KNoQ,5
14591,0lzKs0iDClP8lWhKW9AUsQ,3
18939,0m7KqeKwC-pXqmkkCxwEWQ,1
20365,0m9yum2bqMCQtxbHuQbQFw,5
1812,0mGY5QgV8rzT1NfuVNQntw,0
3524,0mGYt4uUwnGbjOOegEmERQ,3
14561,0mNe0OMsyam4iFvNZDwYYQ,1
11499,0mOVaBaEvYHVga-C6ylX1w,3
16406,0mWeENbi_K6quJScN79VAQ,5
3254,0msIzG582ndYdyqabmYwgQ,5
12250,0ngXlTc_ldjJOGPR8gCtYQ,1
18176,0noa_Va3c6D-YWqmPkTIDg,1
12980,0npy-rqRdFcm5olg3YhC9w,3
893,0o1p90UhGvK_MCd-DpUfwA,1
16831,0o4ST5RwrL4ExsT51cdGRg,1
16659,0o7fboYGVS8OgrJYFEZp_A,3
13112,0oL34e2Bfz414dGB8KRMIw,2
15346,0oOZXIRBem6ZK-k-VsTKJw,5
13660,0oXuts9ew-_LN0F5c9M1YA,5
12704,0otgOJa7YATR6zwnkveapQ,1
21131,0pCCuPrnSJvVW3cKQtV1Mw,5
285,0pc5EsS4Z-_StEb8gf73RQ,0
19443,0q-7uilLyChvgpZEKf4Pyw,1
15060,0qH3zkBcVe2hdJr9CMzNFQ,4
10095,0qS3RAnfwfswJeVZbw7vtw,5
22019,0qaeaorVGLsl-q58XokJIg,2
20861,0qp_TyeFMVWDetrxv1j8Sg,3
5985,0r9TOF29FYVYSe2Xwp-C0g,1
14888,0rA6v-w_bt8jrzHcxDGiKg,5
13656,0rI4GbMFM0cnSMKCLFdR4A,1
7038,0rpomCV5oed91SGMMsXslA,3
18684,0rtvEt_w1j-04-TC54mPYA,5
10949,0s3Cx4GjwLyjZid3vME0UA,0
4359,0s4aP2sVse9lZSXqV4YgUQ,5
7584,0sE1JzmjVSh4a0YXIph0uQ,3
3461,0sJV9quURMpQgsJJmfB2-w,1
1569,0sL2b2UGMFT5nuUp_rllhg,1
6755,0sNZ6cDzuXUf_gLgwwHo7w,3
1429,0sfVpS0ep09ZTchrKWB3Rg,1
8267,0sjl6dsxAo9KwX_MD4TUsQ,3
13869,0stN06Y3cctywtZz-TCilQ,1
12819,0svkudfKw_g-D_k4OIlo_A,0
18906,0tCTb54A7FMY9u2b_TFVCA,0
18880,0tDttCbrs8vs8mgAzjPodg,1
16740,0tpYSq8WBxF2jltBZb8hKQ,0
20355,0trONnT5XH95V5fFWiJH5Q,5
6353,0u0CpqWJ9mwg2E9lQ2t85A,0
4786,0uUEUQoeaHQbDH1m0qT8UA,1
8918,0up7Sw9i5p_Ji7nmJuI-JA,0
8429,0upa5-LK2t3vGA5fpxI3Cg,0
10937,0vHpaaWN2Q_48sF3ukffiw,0
11699,0vmPvOz853tTvNVDYKIQ0w,2
15030,0w5mY1_l6sAo4mDAFrnFhg,0
19002,0w69ka6Wl3-fN3COjjpPlw,0
7862,0wXG3wY5meZNhZ7CP-aPAQ,1
7494,0waCwCgGtzcgsWvjm-FJcg,5
11236,0wljsy6_0HIni0pooc5ozw,5
16348,0wuFg7brxezCKrd8rIs5zg,1
17910,0wu_75_1HQtIog3p2Qz_pQ,5
15768,0x76xiDurjhBEBv4P_WPbw,0
5959,0xCB9zOOLk9fVRx0UOP0Lg,1
8192,0xGbNTyGUPXsbmmJRLU7Qw,1
8407,0xYtQlmXNaOmLGgZDaE0hQ,4
20802,0xjUhQr3midCSFCScXkWWA,5
5969,0xxuRnnJl6VzUyB-y0p8Pg,0
21698,0yJymQRhsBNS9Qc5V5n0sQ,0
14596,0yKAqT-c8TlKJss97_xwjw,0
26,0yl8_iGgj2wNCT43-7WPZA,3
6716,0ynqOsAyiBYICzVKdoFNiA,5
7744,0z8WPo6Mb4WpO6ycf22Dlw,1
4732,0zGkKhD-neVI2lKAYI2gpw,5
13770,0zbT1a6awC32dfMFJ5zyxg,0
15549,0zvksdKNdqFCIfyvbxIs6g,5
20434,1-0Jhx0QpzPk9cGcMYRUDA,5
10961,1-O7XlzDZsXx2ImFjDLS1A,0
699,1-UieVZg_JBMq92xhF633A,0
18026,1-WToB8DgyCljgukdaxUsw,5
4625,1-Z5W5vFp0YINyQZHFKi0g,4
5028,10Agu63Bye6cAudp3WNt9w,5
12787,10bSYoZkfknHzTM-tu50_w,3
18132,10dR2YozAl0Tiwt0FnBMng,5
1833,10tH_B9i_Qrv32qEanoVXQ,0
1135,10yjHpoTwJV-KIyhRzEV_A,0
8020,115VPW0nHfAVJL2Mx2257Q,0
1277,11BPmbu9XdnJblRHH2bz1Q,1
3091,11De4cg4X7mGbXceNKPpzQ,3
9806,11Verfq3_TEQmItG6GehYA,1
6794,11W5Nm8cDNPgJjWaxsrU0A,3
2004,11mkrO66HJ6q5PaqR-rv7Q,0
16573,11q9wyPwL244rojy5GUVow,4
6844,12dGG5qGLZ4QH6rjX91PBg,5
16943,12in6DGZIwm6kytjmBRafQ,5
5789,12qUwBthLfXBr4lAr9pM1w,4
5758,13jWXKjT41y4yPsTf2eQGA,1
11917,13ywoakviEb9hfvMmjvSpg,5
10751,14-moXOoFIwy6DRFt-wiSA,0
9081,1490M-kTpkPHw_wXWGZeFQ,3
10145,149WHPfHpytlGb41ABvX4g,3
10582,14FSUudqnIjRVyKVsOQn4g,1
20619,14GQ0s1C4CQSgLCUSRa5EA,5
19312,14MH37djxLn4fpXz0-K_Dw,1
254,14f3cpjhSmnL3WY5R6K0og,0
16256,153fg5gx8p6kdHiuzKc_MQ,1
17709,15DuMw3_D-qiyX3OS3gSxg,3
13060,15LHBp25TlFaj-MVcBQPbA,1
20982,15Lxm9GcIlOtL5HJCTpY_A,1
17677,15NX5oCQql7960hlK2Yb_w,5
721,15Uf6zg9Xf_ER3tSP4ToUQ,3
3145,15yuvZep94jiRb9EBYsslw,1
6506,16Bmnqh49nt4hc8jKCaAQA,0
10389,16CjHbs2yt-vqGqCpeNWpw,0
13466,16JY9D4yZmA5dcfkm3kpLA,1
1525,16MZTNZBTjl6tgEbRQNMXw,3
1042,16Qtsi4rrMeWy0SqYUjAcQ,1
6021,16kvujXfjCAmQJJQ8NrWZw,0
16259,16nZNpFNMx_8Jvec-Ncm4A,1
15160,16sh2tqJATAV23c6XTgXdQ,3
11057,17CPG4zs8lj-K9mswujfNg,0
8033,17O_DYNnzzZQK6tnFToeqA,4
4283,17iXLtgCfgliyMpzAlib5w,1
15889,17lU7tX9Gu9R0F_HNUjiKA,5
10370,180iG4-reNJmLO0pZshJmw,2
14028,1818k1WqbCyHbCI2-CJ1cg,5
5808,18E7nWYOGITNCKnOhtdxbA,3
4761,18LWZjhSH1i7ysId_QBK3g,0
4232,18OEDQVMNZOdeXrljwSF2g,3
3023,18PnSuDSmbTMqH7M6RSk_A,0
22080,19CZOwCGebXXuGpxFDNbGw,1
11833,19CgOlwMkOkn5AChEbSVOQ,2
18926,19UpMEOzsuCYGD-zUMWwLg,0
12071,19bjrFHV6ZqCLJZVtMGt5g,1
2145,19kjm_tA1t07rB_450NVrw,5
19123,1A-l6RKfgGv4IUETEDQfpA,5
6091,1Ae5tv9INW1hcrT9GpZ0xQ,0
7084,1Aj548eb5DPb9fIF2HW32Q,5
2831,1AkAnX9xM6kSb1VplpSisw,1
3617,1ApLs5X-xSxdgbhPtRJHYg,0
10962,1B0_TSU8wmEV44pm6sPhZg,0
12718,1BcrDDVYpXJOm4vzoVMGpA,0
18089,1C-aQw6mMOZB9cCWaL4wKQ,4
2378,1C9Ft2Z2onDCRmusDWvtxQ,0
4347,1CZZitaeVh33d0ulsgaosQ,5
3552,1CfwauKVEqyMIo8p0bf8CQ,3
6560,1Cn3-IpZafcpHBefzY7_lw,5
18674,1D3xV6zGZZY-k9f71aJLwg,3
11021,1D7R6zkkmybxBsjxA2YTmw,1
16465,1DKhElwsWDq2ip-DvEw7gQ,3
5842,1DRhATclZD3luRrQGy-_UA,1
730,1DW9gvLXx4MNGenVqwBejA,4
1630,1D_x_9LS6JMjTdSD9Abvhg,1
767,1DpK_lmMeRou6x-afL8Gig,4
6764,1EBrCfGD2Dv9QpVphsXAqw,5
6066,1EFhpRkC_A8gZbwgn8Di5A,3
15384,1EKSpRcFtDRGUlu_Q44DfA,0
19585,1EMm1rB6QwCY8QlUXxmnnw,1
21664,1ER32cakOOwjxMfAMMNkNg,0
11394,1EYdBMs_Y3wc3OvssPEzeg,4
7806,1EcHgEyQRLeSbSBgORk4SA,5
6730,1Eq16r_MSnvPsnIykBdy9w,5
13792,1EsHcIlPzAa6GR2Ws2FMvg,5
8154,1F43Qmv3RPv3JWVXxzyntg,0
22124,1FCF5IMF5GgpdGC9Ldd3hA,0
5113,1FP1IdF2sFWJ5WMR8iG3pw,4
7852,1FgmZR_TmtUGp1TsJnvmag,5
22220,1Fkx1hOMKdReYMEVtHfn1Q,3
338,1Fv2ep3E7JYvJKqn17lxdQ,5
12031,1FzqXVylyl-LWlx-JR7n5Q,5
20476,1G7oMiwrXiAIIUK04Z-K6Q,3
11715,1GL9AxNLIr3V0SPBD3SMzg,0
11930,1G_LEE8bIPf8QR_tEEPYiw,3
16994,1GlSFLikC5VHE3tpZAxpHg,0
8101,1H-lFU2vNsujqkplCShyhQ,3
15435,1HSNehrtbOSlOWMsfHylFw,5
1317,1HnOwaj9Hlk5R1h2grIrvQ,3
15649,1HoLIpmz-CtgX1OlTQ-A4g,1
5669,1Hsa7s09vKU8E6sDGOnhMg,1
8278,1I13l2rotQLbc4xYlUwc-A,1
17410,1I2iOa-AavGyIs8Ngr8nPw,4
8824,1I3MTKo2u6lB2jBMP71UQg,0
9347,1I531xUsTCqVB3WI7dEW5A,3
15782,1IAZrHB3j5Svf_WsU3bQsQ,5
2573,1IHu0wSbU8SnkhS_I--Ehg,5
13299,1IQqU045MGb6ROH-9_nzmg,1
21180,1IVCcFgoDrL7YTBqBQLXFQ,0
3542,1Iwdx58x1hv2TTeUU4cSWg,5
1912,1J0s7KaGZ2Mohhd0Tnnl2Q,0
2412,1J49YU1e_67tMQQeXMds7g,1
19809,1JIn7EiR2CusuG_aBCXbhQ,4
17902,1JL4vX8-FA7dPfqZ-cdpcw,5
1667,1JM-wvEyl96X1hqUIjxTIw,0
16050,1JNEiKSh5B1w-UMOJyG96w,5
5580,1JYqRmPggFFdhPBZdFEPQg,3
20547,1JZdtKTT9LIv2WWk6e7R-A,3
7930,1Jh73fcs6AfaGyLjxScl7g,0
9601,1KDU49wRIdTuQEIQTTtYJg,0
3131,1KE6TCtbDnWxXh3mLWrjBQ,1
13641,1KNj8OME-iVO7gv4OQM7NA,3
11282,1L3Xi_kSvWTqo-OR6fcoVQ,1
14756,1L7sBIYQZwrpNCyCgHSddw,3
8201,1LEKtymCmSMHWGkbZ0sJaA,0
18660,1LIsav2g98DhgYy5N5EM-A,5
7960,1LPB7eqyhpyOUE9L1hj0bw,1
12568,1Lg6HcbD663xSzcVhvJUJA,1
15038,1LmF4hWtGhk_S5iiQHWiVQ,3
17814,1LyIcSAoRken2GIeAZ_0tQ,0
7320,1MIv9SKawzSitfJ0DayH6Q,5
2365,1MOiqaB3LU1-kLMFSE-Stg,1
6374,1MPn3-elhdwmOxvUy45FYA,1
7476,1MQDQU1e9iuvcYxuo35guA,3
8257,1MQNLGIY74n8qZZU0qoBgQ,1
18868,1Mbp0OcnPh6I9HUUb1m64A,0
5571,1Mqg2OC559LdceVJhAM2xg,3
877,1NWwnHGU-izoRXWneCHOCw,0
15241,1Ng64T2YEJZbkf55IclXfA,3
21205,1NpVlW3O_vWQQy6cxLFhtA,5
12746,1OAl1zzq9yluRwWwi0_2kQ,3
985,1OG7BC2gRND_p17_sm0Ojg,3
1941,1OJSnAB71LvH_b2J0avnbQ,1
5601,1P-jlD4rGgWiUwMqMGkwwQ,1
1187,1P0gza0EoFe-mQ026yyqWw,0
1015,1P94SZ-BBBlmiN2Z20NCLw,3
13481,1PBopdnXwh5ytER3VH1pjg,3
18006,1PFi_Ckcs00o61LQ3w-NQw,4
1298,1Pv5PaojXK7OwHAqiZ1i3g,0
3537,1QAOeT3_LRe15V_DGSxocw,5
11327,1QFM4qeamPPFlwpg0S624g,5
813,1QTYCOXte0q9yn3qm8BExw,3
17882,1QasX9aZjmvRBxVB47K6vw,3
4276,1Qepg9smEJmyGGe22NrXSQ,0
19852,1QjTweHOEWS4a4QdDGarFg,0
11778,1QklH6fJo42m8dIpxDSgDg,3
468,1QuvKZm7Is6c95kzq6fXLA,5
21053,1QyTQxsQGri85sjM_SjnYg,0
7682,1R08lGOQWOa82O1rykX8tA,2
17190,1RKeNXkpEq_P9VNUoLKghQ,3
18136,1RSRS4S37TrNbAb9DLu6tg,0
7585,1RV0zeEHtf_B1e-2sXm6OQ,1
15142,1RWVhlvj9ji3Zg4VhKhOIQ,4
21783,1Ri_vfcY09bg_x3iRzdHdw,0
7866,1Rxj_8lUD0MtHnPRmqMnSw,4
5932,1RzD3LqKK3doNry9qHPDbw,0
6099,1S8sHqBXoCVjmR9CsaC7rw,5
19326,1SDf5KP4ef-sq0iKxQJmoQ,0
14566,1SUQp5yULdgSfP3KakFeBw,4
13511,1S_Veq-96Rn-wABdRkhNgA,5
3481,1SfY8cgb3Ifrw0KO5kRS4w,1
8999,1SkxPECzANd_0CwjxX3IDw,0
1418,1Sq21W65_nFPQWq8QZimvg,1
9102,1T2yfWqFgZtHrTm4VqSmag,1
10152,1TOXLqa3ftZB-nH_e3RN8Q,4
7353,1U-ZcwCUBBtulI3UfVzBwg,3
21226,1U7sO0sUAynouMzyS1w_fQ,1
15437,1UNK_HwvRRAjZvwCSYeOQQ,0
4300,1UOHEOaHcvuPSRnF_X95lg,3
3832,1UUKarciJRYWGZ_G2GoCPg,0
6640,1UjYefhiJcJyMpoXgXJvKw,0
19229,1Ux04xwMxE5j7YdlcUWrIw,3
2600,1V013ZOBrPdfmszLuVdiiQ,5
20137,1VQeTfSL20fC_VAjdCq6_g,1
2753,1VVujesB-UmR_84B5CBiOA,5
14820,1VtAYFJfKd5_R2kKPEsN_A,0
3784,1WOnR3k4LQmY_vWiV7GgJA,0
22162,1WPql5zIQSIwcGtUFGkI4A,1
10576,1WkdHLRKblYC6aJCw3qyjQ,0
6789,1XR3rNrniu9gzWvPrVPlrw,5
10363,1XSUbUr-Try69VhdrZZAzA,1
6522,1XcgUZ42jACCo07QXvqgxQ,3
3311,1Xm3gdaHTUx0Lw2P5ihpMQ,3
17749,1Y7-oFqlzyrT22AVod8iaQ,1
5165,1YFG_TcX0x5XmzlVyR8mnA,3
9326,1YTwSd08iJCRCVARRo0UkA,5
5599,1YZFLtkLxJ8YsjcQNUDF9A,3
15887,1Ykb9EznF6SRwvl36uVTKA,0
2759,1Z29KSPNAMJ-zCIjAM3OuA,0
490,1Z5bRxG8NLVTKT6cT23K4Q,1
16739,1Z8w0L-eNa48fb8sPzLSpQ,3
333,1ZHNPrBLRL0Ekqn1XmeuOw,4
1302,1ZKxZ8YUWsc52T6aCZdUrQ,3
7308,1ZRVWvPCnrTnJrM_CZYsyw,5
16644,1Zc6hm07TDunFXa2dw3RyA,1
141,1ZuciO60WTJR9q9aBJZuHQ,1
19888,1_0BrjZECT2jQjO62QHj2A,0
11604,1_XY1CI8kpaYTlmMrMi6Dg,5
2486,1_mbFFBIqEFgsA1bU9iYtA,1
10230,1_zGa7v1TL8ycC-hqW_j2g,0
7679,1aMnglINXvqRP-phEzmIIw,1
4848,1arZX-he_Wm3hZ9vEZBuQQ,1
11521,1ayAZJSyOTWAopkxrl7hVg,1
22369,1bF2jmjUotAIHRQ9Trl-og,0
20271,1bSba0Q9YRSlZY0QUoAYoQ,5
6127,1bWaidlXGS2XU1V7z6iwjw,0
7579,1cHfiLLb3iinR0z0nnAy0w,1
4378,1cXPdHacfF6f7LOUnKlklg,5
19151,1cZNyKcqG3ugSe1eBT1GXQ,3
4464,1cZkr2kGfvtMkIfN1AYeIQ,2
12225,1ccrVcxg5OgG0Qn7aPqdAg,3
598,1cvRV191sFCtCYV-PncXIw,1
6265,1cxVY9bXpH3qQuNoQ5Q1jw,0
11344,1d4lbe6GpRzOAXm-S_2wxg,0
42,1diwr6ycCvtBXR5vmnmNGg,5
14959,1djKTuGbhGSQHrsj-2b1qQ,0
6427,1dmE_-pUIBzJk43D-g6dZg,3
2883,1ePuYAUyCPbNiMmMO9au8A,3
12990,1egvncUpOOXvABNR5xGyIg,0
16628,1ehc2z6qwgja0YJn5dPTlQ,3
8343,1erGLzWpE1LVnYit-VnUmw,0
3377,1f3SI_SCOvjtMZEi9IwUXQ,0
2736,1f_MbtCoOAOHnLIoftaGJg,2
13844,1ftdAPQB5q9E6JJARjdu1A,0
10521,1fzO0rep-8l8vSBw9qqo3A,0
20402,1g44kG9bk92MaO17QIWIig,3
5845,1gQH5-B0KTjChUUK2wceVA,0
17014,1h4NGiO38FJMCeARWpEK2g,1
19990,1hJEqPHe65oJmO6scIKvKA,5
7319,1hPMHJ95WrjNyioJ3DKV_g,1
15422,1hUfTV-oQUVZnsfFMEbsYA,0
1093,1hW2sBSF3hgwvMNUgw7_8w,5
10537,1hbhmF7tN85TErIMPajtoA,1
4876,1i08zi0GG0woyQFFBl58vA,3
10690,1i3NYeo1IumWPpB0W15_0w,0
15995,1i6PGzkPxaavtWfU2qM6wQ,5
18312,1iEUelLgdnUXUCgRUJmmeQ,0
20885,1iTjOqlcTiHMxq1XQNhChA,5
8162,1i_aocGorMNDle-bd-3amw,1
21577,1igeGwyeqd_hmSSsZUIN6Q,4
3750,1io7zFVfgJVXvSwU8LNzng,3
1376,1ioRR098_6IHiGiVmUcnbQ,1
4602,1jOmQYNVJMk3Wa3FfUZusA,3
9734,1jPI5xle-SJP8v5qAxRZRw,5
10791,1jSy2jbwmSZBxrSzqycbfQ,5
12098,1jyCIwUY_0jhhQdGP6y-Mw,1
804,1k5e_3cnblV-UAtRCYGXaw,5
9936,1kBzlu-sFabunenL1DVUbw,3
13487,1l6UDfzSNlmNW-F800x7PQ,3
8762,1lFkdiYKxTyV4nQ4fL7phA,1
3415,1lHeayZrObjz3JBcZ3IRGA,0
8175,1lRlXn8QOFI70ORPYB2OVw,3
3818,1lXvDlQorkn2pk4tsh_kcQ,0
6029,1m3r_ABHzUvm0H9vQiVkLg,3
3163,1mLBQ3aNbVTRtCjJDjRSZw,4
4466,1mY8WenTV8_iVcXZbT1Vbg,0
4880,1mgAhLHRWJjJkJ2GbwrWUA,5
14342,1mlU_LDMR2R7d6PSz5NuRg,1
715,1mo7cvcD21HeiuD-f5UX5A,4
19520,1n7ugFX9p76DQ86--OjPfw,0
6322,1nOYl5qKCPw1aDp8ugSP7Q,3
3867,1nRUTgkoQgLNsIG3iSvNgA,0
17656,1njRnZ760yjUOxn1iNeUrw,2
14526,1njxkcbgzfDbH2qOtSF3Nw,4
4332,1o0s8X_RBMr4dMlMaiXCZw,5
20582,1oBrv_3wWS7ZRyRlT6B1kg,3
10360,1oISDMSPzT99JX58KmgSQw,1
17919,1oLsJHCeOti1kmzhJX30bw,0
15820,1oONbkQVH72AmAUtt9MD-Q,3
